date,pool elevation
2018-11,1078.8003225806451
2018-12,1079.8181249999998
2019-1,1083.764375
2019-2,1086.381724137931
2019-3,1089.3421875
2019-4,1089.436451612903
2019-5,1087.788125
2019-6,1085.3774193548388
2019-7,1083.865625
2019-8,1083.169375
2019-9,1083.2132258064516
2019-10,1083.08625
2019-11,1083.176451612903
2019-12,1087.1834374999999
2020-1,1092.743125
2020-2,1095.4613333333332
2020-3,1097.0390625
2020-4,1097.446129032258
2020-5,1093.8534375
2020-6,1089.0003225806452
2020-7,1085.67990625
2020-8,1084.0290625
2020-9,1083.7399999999998
2020-10,1082.6846875
2020-11,1081.3203225806453
2020-12,1082.6115625
2021-1,1084.92375
2021-2,1086.9944827586207
2021-3,1085.7334375
2021-4,1082.0403225806451
2021-5,1076.213125
2021-6,1070.7229032258065
2021-7,1067.94625
2021-8,1067.8119374999999
2021-9,1067.6716129032259
2021-10,1067.4409375
2021-11,1065.7322580645164
2021-12,1065.5812500000002
2022-1,1066.9146875000001
