date,release volume
2003-7,999.7054165999999
2003-8,777.6874516999999
2003-9,609.9551033
2003-10,565.78281104
2003-11,652.9264765000001
2003-12,639.6314863000001
2004-1,659.4303828000001
2004-2,826.6478288000002
2004-3,989.5855732
2004-4,1085.0819806
2004-5,1163.7378954000005
2004-6,1035.1246281999997
2004-7,980.8448761
2004-8,798.8264786000001
2004-9,588.62479346
2004-10,375.68762723
2004-11,522.2476860800001
2004-12,672.1316523000002
2005-1,346.65147107999996
2005-2,353.44371902
2005-3,453.87085415
2005-4,1046.3070246999998
2005-5,1049.5219612
2005-6,941.5814053
2005-7,1002.9791738999999
2005-8,813.7124795999998
2005-9,647.82027345
2005-10,655.7607439000001
2005-11,696.0392562999999
2005-12,543.7933059000001
2006-1,626.6897524999999
2006-2,646.4470248
2006-3,851.3366944
