date,pool elevation
2002-8,1157.0828140625
2002-9,1155.8438835483869
2002-10,1155.1228134375
2002-11,1154.1961248387095
2002-12,1152.7559321875
2003-1,1152.8700103125
2003-2,1153.696554137931
2003-3,1154.16343375
2003-4,1150.7554845161292
2003-5,1146.414375625
2003-6,1143.9335532258062
2003-7,1142.572501875
2003-8,1142.6653146875
2003-9,1142.8522516129033
2003-10,1142.0306371875
2003-11,1140.2474167741937
2003-12,1139.2446859375
2004-1,1139.931886875
2004-2,1140.3276733333332
2004-3,1139.539684375
2004-4,1136.9293503225808
2004-5,1132.36187125
2004-6,1128.1770967741934
2004-7,1126.21375
2004-8,1126.46
2004-9,1126.3541935483872
2004-10,1126.57375
2004-11,1128.3506451612905
2004-12,1130.049375
2005-1,1133.7628125
2005-2,1139.9762068965517
