date,release volume
2003-5,675.5631481000003
2003-6,872.4022703
2003-7,931.7154103
2003-8,922.1545471
2003-9,489.0578637
2003-10,506.532611
2003-11,490.65984310000005
2003-12,622.2829241999999
2004-1,814.4731264
2004-2,756.3447106
2004-3,833.1897126
2004-4,672.8247289999999
2004-5,613.0747936999999
2004-6,829.1223141999998
2004-7,928.7189624999999
2004-8,923.4975206000001
2004-9,499.92809930000004
2004-10,508.4372730999999
2004-11,732.1238019000001
2004-12,618.2793389999999
2005-1,804.5441327
2005-2,747.8328925
2005-3,829.9883473000001
2005-4,540.7592561
2005-5,612.5479344
2005-6,809.9421488
2005-7,873.4209087
2005-8,897.5553719000003
2005-9,512.3330582000001
2005-10,530.240914
2005-11,530.9847887
2005-12,827.6600908000001
2006-1,827.9644716999998
2006-2,828.4655491
