date,release volume
2018-12,764.9904075999999
2019-1,829.9880743
2019-2,760.1478646
2019-3,814.7192547000001
2019-4,744.2100001999999
2019-5,744.0479211000002
2019-6,785.2482720999999
2019-7,887.3654538000001
2019-8,922.9927383000002
2019-9,710.2369622
2019-10,645.6497449000001
2019-11,645.8750517000001
2019-12,775.0289346999997
2020-1,785.0267049999999
2020-2,697.1795928
2020-3,722.7576836999999
2020-4,651.7851433
2020-5,648.3697216999998
2020-6,673.5037189999998
2020-7,776.0113224999999
2020-8,860.5167655999999
2020-9,622.6001323
2020-10,661.1523384
2020-11,661.9813585
2020-12,742.8369656000001
2021-1,783.9310796999999
2021-2,696.6568298000002
2021-3,722.8171105999998
2021-4,649.2761986
2021-5,640.2779341
2021-6,674.6516528000002
2021-7,792.1268600999998
2021-8,828.1869421000002
2021-9,643.0407436999999
2021-10,494.7223142
2021-11,517.049079
2021-12,620.2786679000002
2022-1,695.3461986999998
