date,release volume
1952-9,1380.9401652
1952-10,1321.3804960999998
1952-11,1235.0201652
1952-12,1378.8039670000005
1953-1,1249.6204961999995
1953-2,1049.4188434000002
1953-3,1052.5051240999999
1953-4,1013.0697522000002
1953-5,1046.2671077999998
1953-6,870.2796695000001
1953-7,949.0353722000001
1953-8,970.5480992
1953-9,995.0836366
1953-10,837.2191736999998
1953-11,797.9801650000002
1953-12,876.0317356000002
1954-1,864.7338845999998
1954-2,762.8925619000003
1954-3,934.3378514000002
1954-4,997.2396696999998
1954-5,1141.5847933999999
1954-6,955.8684299999998
1954-7,1062.4938847
1954-8,946.5342149999999
1954-9,956.2750418
1954-10,800.7114053000001
1954-11,714.2499175999999
1954-12,774.4204960000002
1955-1,768.5176859000002
1955-2,743.1808267000001
1955-3,930.6267769
